per_sem;agente;mto_tot_ingresos_soles;cnt_alquileres_mean;cnt_alquileres_std;cnt_dias_alquilados_mean;cnt_dias_alquilados_std;mto_alquiler_soles_std;mto_conserje_soles_mean;mto_conserje_soles_min;mto_conserje_soles_max;mto_conserje_soles_sum;mto_conserje_soles_std;mto_adicionales_soles_mean;mto_adicionales_soles_std;mto_tot_bruto_ingresos_soles_mean;mto_tot_bruto_ingresos_soles_std;porc_mto_alq_mean;porc_mto_alq_max;porc_mto_alq_std;porc_mto_csje_mean;porc_mto_csje_min;porc_mto_csje_max;porc_mto_csje_std;porc_mto_ing_mean;porc_mto_ing_max;ratio_alq_mto_x_unid_mean;ratio_alq_mto_x_unid_std;ratio_csje_mto_x_unid_mean;ratio_csje_mto_x_unid_min;ratio_csje_mto_x_unid_max;ratio_csje_mto_x_unid_std;ratio_alq_mto_x_dia_std;ratio_csje_mto_x_dia_mean;ratio_csje_mto_x_dia_min;ratio_csje_mto_x_dia_max;ratio_csje_mto_x_dia_std
201931;AGENT - 006;2981;3.333333333;1.154700538;7;4.358898944;1401.856388;0;0;0;0;0;715.3666667;619.5279036;2776.033333;1998.782735;1;1;0;0;0;0;0;0.814103613;1;559.1666667;279.3833985;0;0;0;0;36.83494717;0;0;0;0
201931;AGENT - 010;5302;2;1.732050808;7;6;1518.850004;0;0;0;0;0;1419;2079.465556;3171.666667;3442.215033;1;1;0;0;0;0;0;0.611209018;1;927.6666667;720.5069974;0;0;0;0;11.01084278;0;0;0;0
201931;AGENT - 012;2112;4.333333333;2.309401077;7.333333333;3.055050463;662.9040277;0;0;0;0;0;1019.333333;1371.857155;5171.833333;4836.44999;1;1;0;0;0;0;0;0.861372441;0.980176211;866.6428571;265.9757301;0;0;0;0;6.359110182;0;0;0;0
201931;AGENT - 015;550;1;0;3;1.732050808;454.9179413;0;0;0;0;0;0;0;766.3333333;454.9179413;1;1;0;0;0;0;0;1;1;766.3333333;454.9179413;0;0;0;0;11.11399268;0;0;0;0
201931;AGENT - 018;4158;4;2.645751311;12;8.888194417;3778.671214;0;0;0;0;0;1126.086667;764.5284325;6379.283333;4548.870385;0.978324428;1;0.037543192;0;0;0;0;0.770365659;0.881087766;1132.019778;379.424097;0;0;0;0;71.49409111;0;0;0;0
201931;AGENT - 027;1453.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201931;AGENT - 028;2233;1.333333333;0.577350269;8.333333333;2.309401077;609.6818843;0;0;0;0;0;1779.066667;467.4227779;4364.066667;1077.104662;1;1;0;0;0;0;0;0.593306716;0.596707819;2036.833333;339.7706334;0;0;0;0;11.54700538;0;0;0;0
201931;AGENT - 029;0;2.333333333;0.577350269;6;3.605551275;1588.211196;0;0;0;0;0;73.33333333;63.50852961;2555.3;1551.236755;1;1;0;0;0;0;0;0.941343425;1;1042.433333;650.8955088;0;0;0;0;79.32215348;0;0;0;0
201932;AGENT - 001;242;4.333333333;1.154700538;10.33333333;6.110100927;1474.218889;0;0;0;0;0;410.6666667;711.2955316;2904;1495.514627;1;1;0;0;0;0;0;0.877995643;1;553.4222222;233.4274223;0;0;0;0;4.646588199;0;0;0;0
201932;AGENT - 002;891;6.333333333;2.886751346;13.66666667;10.0166528;1962.978689;0;0;0;0;0;1492.333333;607.1295853;6919;1355.858768;1;1;0;0;0;0;0;0.765007819;0.871724138;843.4555556;199.7981213;0;0;0;0;4.173216015;0;0;0;0
201932;AGENT - 004;1540;1.666666667;0.577350269;10;3;660;0;0;0;0;0;0;0;2200;660;1;1;0;0;0;0;0;1;1;1356.666667;228.9832599;0;0;0;0;0;0;0;0;0
201932;AGENT - 006;5709;2.666666667;1.154700538;4.333333333;4.041451884;1066.943297;0;0;0;0;0;357.1333333;618.5730784;1501.133333;1685.516376;1;1;0;0;0;0;0;0.89640502;1;374;190.5255888;0;0;0;0;0;0;0;0;0
201932;AGENT - 010;5302;3.333333333;2.081665999;13.33333333;6.506407099;1655.746659;0;0;0;0;0;1359.6;2123.030777;4692.6;2753.049269;1;1;0;0;0;0;0;0.804236027;1;1173.333333;459.4173847;0;0;0;0;6.073524285;0;0;0;0
201932;AGENT - 012;924;6;2.645751311;12.66666667;10.26320288;2237.197819;0;0;0;0;0;1065.533333;1323.859635;6369.366667;4036.056997;1;1;0;0;0;0;0;0.857354633;0.968122786;849.531746;287.4118482;0;0;0;0;4.930004968;0;0;0;0
201932;AGENT - 015;0;1.333333333;0.577350269;3.333333333;1.154700538;90.64382678;0;0;0;0;0;0;0;978.6333333;90.64382678;1;1;0;0;0;0;0;1;1;832.15;341.1982085;0;0;0;0;105.4896559;0;0;0;0
201932;AGENT - 018;5232.15;5.666666667;0.577350269;15;4;687.5709097;0;0;0;0;0;1269.873333;582.429224;8313.32;1232.098301;0.978324428;1;0.037543192;0;0;0;0;0.850693047;0.881087766;1228.483667;233.7400596;0;0;0;0;90.6885584;0;0;0;0
201932;AGENT - 027;2544.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201932;AGENT - 028;2233;1;0;7;0;0;0;0;0;0;0;1509.2;0;3742.2;0;1;1;0;0;0;0;0;0.596707819;0.596707819;2233;0;0;0;0;0;0;0;0;0;0
201932;AGENT - 029;0;2.333333333;0.577350269;6.666666667;2.886751346;722.2630909;0;0;0;0;0;36.66666667;63.50852961;3025.916667;741.7545455;1;1;0;0;0;0;0;0.988962472;1;1296.075;273.0547827;0;0;0;0;109.4911179;0;0;0;0
201933;AGENT - 001;1716;3.666666667;1.154700538;6.333333333;2.309401077;514.5366848;0;0;0;0;0;410.6666667;711.2955316;1950.666667;1225.763979;1;1;0;0;0;0;0;0.877995643;1;418.4888889;8.077770136;0;0;0;0;6.988432535;0;0;0;0
201933;AGENT - 002;1936;6.333333333;2.886751346;11;11.26942767;3058.059352;0;0;0;0;0;881.4666667;481.173413;5666.466667;3505.744237;1;1;0;0;0;0;0;0.829171598;0.871724138;629.5666667;177.1182185;0;0;0;0;4.699810228;0;0;0;0
201933;AGENT - 004;1540;1.333333333;0.577350269;8;1.732050808;381.0511777;0;0;0;0;0;0;0;1760;381.0511777;1;1;0;0;0;0;0;1;1;1393.333333;254.0341184;0;0;0;0;0;0;0;0;0
201933;AGENT - 006;5687;3.333333333;1.154700538;7.333333333;4.725815626;1277.910925;0;0;0;0;0;1992.1;2578.813171;3953.766667;3704.993725;1;1;0;0;0;0;0;0.689077173;1;534.4166667;246.0955522;0;0;0;0;4.041451884;0;0;0;0
201933;AGENT - 010;1430;4.333333333;3.055050463;16;7.810249676;2002.856044;0;0;0;0;0;1746.8;2792.627694;5747.133333;4307.021497;1;1;0;0;0;0;0;0.821530953;1;1150.809524;485.9255913;0;0;0;0;5.519193645;0;0;0;0
201933;AGENT - 012;880;5.666666667;3.214550254;12.33333333;10.40833;2272.292235;0;0;0;0;0;935;1432.524387;6160;4321.565564;1;1;0;0;0;0;0;0.902927881;0.981595092;940.5873016;298.762665;0;0;0;0;4.860527143;0;0;0;0
201933;AGENT - 015;3080;1.333333333;0.577350269;2.666666667;1.154700538;233.2683076;0;0;0;0;0;0;0;809.9666667;233.2683076;1;1;0;0;0;0;0;1;1;663.4833333;297.478488;0;0;0;0;102.8372541;0;0;0;0
201933;AGENT - 018;7150.66;4.666666667;1.527525232;13;2;1629.121848;0;0;0;0;0;1114.413333;723.3502502;6997.983333;2303.738087;1;1;0;0;0;0;0;0.850491958;0.880484499;1293.762556;244.7731381;0;0;0;0;121.6055716;0;0;0;0
201933;AGENT - 027;2544.08;0.666666667;1.154700538;2.666666667;4.618802154;839.3287273;0;0;0;0;0;0;0;484.5866667;839.3287273;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;242.2933333;419.6643637;0;0;0;0;104.9160909;0;0;0;0
201933;AGENT - 028;2233;1;0;7;0;0;0;0;0;0;0;1509.2;0;3742.2;0;1;1;0;0;0;0;0;0.596707819;0.596707819;2233;0;0;0;0;0;0;0;0;0;0
201933;AGENT - 029;2205.5;1.666666667;1.527525232;5;5;1801.436179;0;0;0;0;0;0;0;1918.583333;1801.436179;0.666666667;1;0.577350269;0;0;0;0;0.666666667;1;760.7416667;660.7304274;0;0;0;0;232.5167483;0;0;0;0
201934;AGENT - 001;1386;3;2;5;4;946.7671308;0;0;0;0;0;410.6666667;711.2955316;1620.666667;1593.950229;1;1;0;0;0;0;0;0.877995643;1;362.2666667;104.2468864;0;0;0;0;6.936941132;0;0;0;0
201934;AGENT - 002;1386;4.666666667;2.886751346;4.333333333;0.577350269;3390.790517;0;0;0;0;0;472.6333333;499.0659308;3515.966667;3877.101379;1;1;0;0;0;0;0;0.869167421;0.947368421;473.7333333;202.8339551;0;0;0;0;17.96183643;0;0;0;0
201934;AGENT - 004;1778.7;1;0;7;0;0;0;0;0;0;0;0;0;1540;0;1;1;0;0;0;0;0;1;1;1540;0;0;0;0;0;0;0;0;0;0
201934;AGENT - 006;4499;3.666666667;1.527525232;11.66666667;10.0166528;2591.716098;0;0;0;0;0;4114.726;3782.062335;7502.799;6791.357375;1;1;0;0;0;0;0;0.578937852;1;717.0166667;439.5805396;0;0;0;0;5.795112884;0;0;0;0
201934;AGENT - 010;2354;5.666666667;1.154700538;19;2.645751311;171.4730299;0;0;0;0;0;1884.446667;2671.008361;7087.446667;2764.479648;1;1;0;0;0;0;0;0.797445544;0.948311797;939.6095238;160.5444317;0;0;0;0;46.20830317;0;0;0;0
201934;AGENT - 012;2420;4;3.464101615;11.66666667;11.2398102;2325.349006;0;0;0;0;0;72.6;93.5711494;2888.6;2418.828717;1;1;0;0;0;0;0;0.983239293;1;706.4444444;310.6368608;0;0;0;0;133.9755713;0;0;0;0
201934;AGENT - 015;2475;1;1;1.333333333;1.154700538;444.0608855;0;0;0;0;0;0;0;476.3;444.0608855;0.666666667;1;0.577350269;0;0;0;0;0.666666667;1;329.8166667;290.9288587;0;0;0;0;222.0304427;0;0;0;0
201934;AGENT - 018;6179.25;4.666666667;1.527525232;13;2;971.683967;0;0;0;0;0;1322.46;1079.119004;6485.053333;1584.215971;1;1;0;0;0;0;0;0.810136476;0.880484499;1149.567222;205.3112882;0;0;0;0;127.841079;0;0;0;0
201934;AGENT - 027;2544.08;1.333333333;1.154700538;7.333333333;7.023769169;1276.359333;0;0;0;0;0;0;0;1332.613333;1276.359333;0.666666667;1;0.577350269;0;0;0;0;0.666666667;1;666.3066667;638.1796667;0;0;0;0;104.9160909;0;0;0;0
201934;AGENT - 028;2233;1;0;7;0;0;0;0;0;0;0;1509.2;0;3742.2;0;1;1;0;0;0;0;0;0.596707819;0.596707819;2233;0;0;0;0;0;0;0;0;0;0
201934;AGENT - 029;0;0.666666667;1.154700538;1.666666667;2.886751346;1259.691685;0;0;0;0;0;0;0;727.2833333;1259.691685;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;363.6416667;629.8458424;0;0;0;0;251.938337;0;0;0;0
201935;AGENT - 001;1749;2.333333333;1.154700538;4.333333333;3.055050463;753.9080404;0;0;0;0;0;0;0;1070.666667;753.9080404;1;1;0;0;0;0;0;1;1;410.6666667;165.122177;0;0;0;0;4.459462156;0;0;0;0
201935;AGENT - 002;2145;2.666666667;0.577350269;6;2.645751311;527.5796938;0;0;0;0;0;203.5;148.3206324;1574.833333;607.5987519;1;1;0;0;0;0;0;0.878524542;0.947368421;564.6666667;355.477613;0;0;0;0;22.53636042;0;0;0;0
201935;AGENT - 004;2950.64;1;0;7;0;0;0;0;0;0;0;0;0;1540;0;1;1;0;0;0;0;0;1;1;1540;0;0;0;0;0;0;0;0;0;0
201935;AGENT - 006;1584;4.333333333;0.577350269;18;6.08276253;1568.699249;0;0;0;0;0;6594.485333;1463.223821;12024.96467;3584.535149;1;1;0;0;0;0;0;0.359468631;0.37801646;1102.933333;339.920617;0;0;0;0;6.585231076;0;0;0;0
201935;AGENT - 010;0;5;2;13.66666667;8.736894948;2235.500242;0;0;0;0;0;1882.833333;2672.469615;5894.166667;4288.629702;1;1;0;0;0;0;0;0.762070644;0.927743773;764.831746;291.937076;0;0;0;0;54.67714077;0;0;0;0
201935;AGENT - 012;308;2.333333333;0.577350269;5;3.605551275;698.94015;0;0;0;0;0;43.63333333;45.78343951;1348.966667;695.5030721;1;1;0;0;0;0;0;0.962532452;1;603.7777778;400.6130487;0;0;0;0;135.6831822;0;0;0;0
201935;AGENT - 015;4334;1.666666667;2.081665999;4.666666667;6.429100507;1642.650298;0;0;0;0;0;0;0;1210;1642.650298;0.666666667;1;0.577350269;0;0;0;0;0.666666667;1;440;396.6106403;0;0;0;0;153.7524465;0;0;0;0
201935;AGENT - 018;2934.25;5;2;15.66666667;3.055050463;1516.052589;0;0;0;0;0;1544.286667;997.1988637;7057.89;2068.957371;1;1;0;0;0;0;0;0.792575037;0.880484499;1151.317619;203.6220921;0;0;0;0;28.25517381;0;0;0;0
201935;AGENT - 027;2544.08;2;0;12;3.464101615;629.4965455;0;0;0;0;0;0;0;2180.64;629.4965455;1;1;0;0;0;0;0;1;1;1090.32;314.7482728;0;0;0;0;0;0;0;0;0
201935;AGENT - 028;2530;1;0;7;0;0;0;0;0;0;0;1509.2;0;3742.2;0;1;1;0;0;0;0;0;0.596707819;0.596707819;2233;0;0;0;0;0;0;0;0;0;0
201935;AGENT - 029;2772;1;1.732050808;2;3.464101615;1273.346019;0;0;0;0;0;132;228.6307066;867.1666667;1501.976725;0.333333333;1;0.577350269;0;0;0;0;0.282593376;0.847780127;245.0555556;424.4486729;0;0;0;0;212.2243364;0;0;0;0
201936;AGENT - 001;2431;2.333333333;1.154700538;4.666666667;3.214550254;773.5537042;0;0;0;0;0;71.86666667;124.476718;1186.533333;819.9873495;1;1;0;0;0;0;0;0.955128205;1;425.3333333;168.0277755;0;0;0;0;7.426281698;0;0;0;0
201936;AGENT - 002;1650;2;1;6.666666667;2.516611478;522.7411724;0;0;0;0;0;88.36666667;112.9327381;1492.7;612.5597685;1;1;0;0;0;0;0;0.949054641;1;883.6666667;549.376313;0;0;0;0;12.67349759;0;0;0;0
201936;AGENT - 004;1767.92;1.333333333;0.577350269;7.333333333;0.577350269;137.8135093;0;0;0;0;0;0;0;1619.566667;137.8135093;1;1;0;0;0;0;0;1;1;1323.116667;375.6529526;0;0;0;0;1.349556254;0;0;0;0
201936;AGENT - 006;1870;4;1;20;2.645751311;692.3303643;0;0;0;0;0;7439.278;0;14094.497;0;1;1;0;0;0;0;0;0.335470876;0.358797096;1354.405556;188.1982822;0;0;0;0;5.662354016;0;0;0;0
201936;AGENT - 010;0;3.333333333;1.527525232;9.666666667;6.027713773;2022.245616;0;0;0;0;0;318.6333333;81.74778855;3347.3;2102.617;1;1;0;0;0;0;0;0.888442786;0.927743773;904.6888889;375.2348025;0;0;0;0;49.60276684;0;0;0;0
201936;AGENT - 012;0;2.666666667;0.577350269;5.666666667;4.725815626;876.6937892;0;0;0;0;0;173.8;226.6080096;1581.8;1098.634603;1;1;0;0;0;0;0;0.918365093;1;520.6666667;261.6469207;0;0;0;0;139.7187651;0;0;0;0
201936;AGENT - 015;3014;2.666666667;2.309401077;7.333333333;6.429100507;1631.872646;0;0;0;0;0;44.73333333;77.48040613;1896.4;1659.115089;0.666666667;1;0.577350269;0;0;0;0;0.649522203;1;462.9166667;407.9681615;0;0;0;0;145.6125313;0;0;0;0
201936;AGENT - 018;1453.76;5;2;15;4;959.2806696;0;0;0;0;0;1997.526667;527.5543272;8184.88;441.228237;1;1;0;0;0;0;0;0.753264574;0.825598821;1375.900952;592.3615715;0;0;0;0;115.8122684;0;0;0;0
201936;AGENT - 027;2544.08;2;0;14;0;0;0;0;0;0;0;0;0;2544.08;0;1;1;0;0;0;0;0;1;1;1272.04;0;0;0;0;0;0;0;0;0;0
201936;AGENT - 028;5170;1;0;7;0;0;0;0;0;0;0;1509.2;0;3742.2;0;1;1;0;0;0;0;0;0.596707819;0.596707819;2233;0;0;0;0;0;0;0;0;0;0
201936;AGENT - 029;968;1;1.732050808;2;3.464101615;1273.346019;0;0;0;0;0;132;228.6307066;867.1666667;1501.976725;0.333333333;1;0.577350269;0;0;0;0;0.282593376;0.847780127;245.0555556;424.4486729;0;0;0;0;212.2243364;0;0;0;0
201937;AGENT - 001;3256;3;0;6.666666667;0.577350269;200.7311635;0;0;0;0;0;1597.2;2581.967839;3214.2;2694.638996;1;1;0;0;0;0;0;0.713968785;1;539;66.91038783;0;0;0;0;9.813568283;0;0;0;0
201937;AGENT - 002;4455;1.666666667;0.577350269;8.666666667;1.527525232;392.0590942;0;0;0;0;0;199.4666667;191.9092841;2021.8;581.8615299;1;1;0;0;0;0;0;0.916119823;1;1142.166667;217.5340969;0;0;0;0;9.707502084;0;0;0;0
201937;AGENT - 004;4974.75;2;1;9.333333333;3.214550254;755.0194548;0;0;0;0;0;0;0;2089.78;755.0194548;1;1;0;0;0;0;0;1;1;1137.632222;351.6292429;0;0;0;0;3.548671656;0;0;0;0
201937;AGENT - 006;1694;2.666666667;1.527525232;14.66666667;7.767453465;2111.207317;0;0;0;0;0;5131.118667;3997.849237;10095.93133;6925.718892;1;1;0;0;0;0;0;0.467444171;0.754716981;1501.805556;81.14614445;0;0;0;0;3.758640586;0;0;0;0
201937;AGENT - 010;1078;1.666666667;1.527525232;4.333333333;4.509249753;1186.02923;0;0;0;0;0;180.9866667;156.7785717;1442.32;1333.013168;0.666666667;1;0.577350269;0;0;0;0;0.579194862;0.89539749;551.2222222;592.0313743;0;0;0;0;185.0328327;0;0;0;0
201937;AGENT - 012;1034;2.333333333;1.154700538;5.333333333;5.131601439;1092.346709;0;0;0;0;0;228.8;178.1830239;1431.466667;1253.581319;1;1;0;0;0;0;0;0.802086023;0.906002265;469.3333333;292.2312631;0;0;0;0;50.80682369;0;0;0;0
201937;AGENT - 015;2838;3.666666667;0.577350269;13;3.605551275;948.1931941;0;0;0;0;0;155.3933333;167.0016411;3451.726667;1077.599892;1;1;0;0;0;0;0;0.95913919;1;944.4722222;439.7328761;0;0;0;0;4.871279802;0;0;0;0
201937;AGENT - 018;4257.33;4.666666667;2.081665999;12.66666667;5.686240703;2208.007234;0;0;0;0;0;1278.346667;787.9460655;6699.733333;2927.563386;1;1;0;0;0;0;0;0.82269312;0.879927429;1271.611786;697.568402;0;0;0;0;109.9070436;0;0;0;0
201937;AGENT - 027;2544.08;2;0;14;0;0;0;0;0;0;0;0;0;2544.08;0;1;1;0;0;0;0;0;1;1;1272.04;0;0;0;0;0;0;0;0;0;0
201937;AGENT - 028;2233;1.333333333;0.577350269;7.333333333;0.577350269;171.4730299;0;0;0;0;0;1619.2;190.5255888;3951.2;361.9986188;1;1;0;0;0;0;0;0.590823004;0.596707819;1910.333333;558.8750606;0;0;0;0;1.58771324;0;0;0;0
201937;AGENT - 029;2288;1.666666667;1.527525232;4;3.464101615;1464.532718;0;0;0;0;0;132;228.6307066;1791.166667;1553.536637;0.666666667;1;0.577350269;0;0;0;0;0.615926709;1;707.0555556;693.4274843;0;0;0;0;244.0887864;0;0;0;0
201938;AGENT - 001;1771;2.666666667;0.577350269;7.666666667;2.081665999;530.5528563;0;0;0;0;0;3626.406667;3049.008092;5481.74;3534.771137;1;1;0;0;0;0;0;0.475760405;0.865384615;753.5;404.652011;0;0;0;0;9.553889403;0;0;0;0
201938;AGENT - 002;4070;1.666666667;0.577350269;8.333333333;1.527525232;385.3141575;0;0;0;0;0;127.6;221.009683;1854.6;597.7647363;1;1;0;0;0;0;0;0.949521323;1;1094.5;281.1463142;0;0;0;0;8.25;0;0;0;0
201938;AGENT - 004;5764;2.333333333;0.577350269;9.666666667;2.886751346;679.7531624;0;0;0;0;0;0;0;2165.753333;679.7531624;1;1;0;0;0;0;0;1;1;918.9522222;56.0053097;0;0;0;0;3.138078072;0;0;0;0
201938;AGENT - 006;1452;2;1;10;6.08276253;1606.790901;0;0;0;0;0;2838.619333;3984.356523;6208.359;6831.624868;1;1;0;0;0;0;0;0.609908071;0.768984036;1339.555556;352.8837286;0;0;0;0;1.659580539;0;0;0;0
201938;AGENT - 010;1056;0.666666667;1.154700538;3;5.196152423;1359.082534;0;0;0;0;0;91.66666667;158.771324;876.3333333;1517.853858;0.333333333;1;0.577350269;0;0;0;0;0.29846583;0.89539749;392.3333333;679.5412668;0;0;0;0;151.0091704;0;0;0;0
201938;AGENT - 012;1991;1.333333333;1.527525232;4;6.08276253;1317.308367;0;0;0;0;0;198.3666667;216.9827259;1107.7;1527.38357;0.666666667;1;0.577350269;0;0;0;0;0.500085268;0.849093014;371.5555556;407.0715653;0;0;0;0;158.6442561;0;0;0;0
201938;AGENT - 015;3707;3;1;13;3.605551275;956.4519504;0;0;0;0;0;155.3933333;167.0016411;3429.726667;1089.590514;1;1;0;0;0;0;0;0.95913919;1;1190.138889;495.8178172;0;0;0;0;3.720718478;0;0;0;0
201938;AGENT - 018;1056;2.666666667;1.527525232;7.666666667;3.511884584;2417.027492;0;0;0;0;0;774.84;1015.240577;4297.26;3427.723997;1;1;0;0;0;0;0;0.880826846;1;1415.690833;663.9128462;0;0;0;0;113.5420873;0;0;0;0
201938;AGENT - 027;2544.08;2;0;14;0;0;0;0;0;0;0;0;0;2544.08;0;1;1;0;0;0;0;0;1;1;1272.04;0;0;0;0;0;0;0;0;0;0
201938;AGENT - 028;2233;2.333333333;1.527525232;10.66666667;5.507570547;1616.775495;0;0;0;0;0;2132.533333;810.8226275;5443.533333;2424.154767;1;1;0;0;0;0;0;0.601592061;0.629014989;1596.833333;551.1080505;0;0;0;0;7.91876376;0;0;0;0
201938;AGENT - 029;1760;1;1;3.333333333;3.055050463;1406.8537;0;0;0;0;0;0;0;1246.666667;1406.8537;0.666666667;1;0.577350269;0;0;0;0;0.666666667;1;784.6666667;710.955226;0;0;0;0;231.0872851;0;0;0;0
201939;AGENT - 001;2277;2.666666667;0.577350269;10;3;754.6299314;0;0;0;0;0;5594.746667;882.414771;8073.413333;1573.770278;1;1;0;0;0;0;0;0.303047754;0.347246662;961.2777778;334.000596;0;0;0;0;4.086900255;0;0;0;0
201939;AGENT - 002;1056;2.666666667;1.154700538;13;7;1497.172335;0;0;0;0;0;237.6;207.4542841;2987.6;1617.287321;1;1;0;0;0;0;0;0.926532817;1;1003.75;156.1699795;0;0;0;0;4.249399718;0;0;0;0
201939;AGENT - 004;4789.4;3;1;13.33333333;5.507570547;1342.466753;0;0;0;0;0;38.5;66.68395609;3269.603333;1683.975167;0.964621338;1;0.061277641;0;0;0;0;0.992436521;1;993.0647222;114.1617213;0;0;0;0;6.532248259;0;0;0;0
201939;AGENT - 006;0;1.333333333;0.577350269;6.666666667;0.577350269;144.2636475;0;0;0;0;0;795.8;446.6385344;2511.8;458.2798931;1;1;0;0;0;0;0;0.695820636;0.768984036;1404.333333;410.1589123;0;0;0;0;13.69939668;0;0;0;0
201939;AGENT - 010;1848;0.666666667;1.154700538;1.333333333;2.309401077;622.3835902;0;0;0;0;0;0;0;359.3333333;622.3835902;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;179.6666667;311.1917951;0;0;0;0;155.5958975;0;0;0;0
201939;AGENT - 012;2013;1;1;2;2.645751311;530.8948421;0;0;0;0;0;1581.766667;2598.116214;2029.1;3113.868419;0.666666667;1;0.577350269;0;0;0;0;0.278445117;0.651162791;275;260.0749892;0;0;0;0;156.9881524;0;0;0;0
201939;AGENT - 015;5494.5;2.666666667;0.577350269;13.66666667;2.886751346;817.6584454;0;0;0;0;0;110.66;191.6687424;3505.993333;1008.424911;1;1;0;0;0;0;0;0.976283653;1;1299.222222;307.4830318;0;0;0;0;9.741962713;0;0;0;0
201939;AGENT - 018;7293;2.666666667;1.527525232;7.666666667;3.511884584;1199.292317;0;0;0;0;0;820.4533333;1092.804938;3702.233333;2453.008594;0.966410873;1;0.058178075;0;0;0;0;0.851245969;1;1154.4775;375.1892303;0;0;0;0;10.0020117;0;0;0;0
201939;AGENT - 027;2180.64;2;0;14;0;0;0;0;0;0;0;0;0;2544.08;0;1;1;0;0;0;0;0;1;1;1272.04;0;0;0;0;0;0;0;0;0;0
201939;AGENT - 028;2233;2.333333333;1.527525232;10.66666667;5.507570547;1616.775495;0;0;0;0;0;2132.533333;810.8226275;5443.533333;2424.154767;1;1;0;0;0;0;0;0.601592061;0.629014989;1596.833333;551.1080505;0;0;0;0;7.91876376;0;0;0;0
201939;AGENT - 029;1320;1.666666667;0.577350269;4.666666667;1.154700538;933.7265838;0;0;0;0;0;59.4;102.883818;2068.733333;965.4474679;1;1;0;0;0;0;0;0.975914362;1;1166;209.8666243;0;0;0;0;168.0277755;0;0;0;0
201940;AGENT - 001;2684;2;1;10;3;744.0262092;0;0;0;0;0;6098.62;19.05255888;8584.62;761.1491312;1;1;0;0;0;0;0;0.285993052;0.347246662;1357.277778;364.1571064;0;0;0;0;5.142081866;0;0;0;0
201940;AGENT - 002;4477;4;2;15.66666667;6.806859286;1520.561848;0;0;0;0;0;311.6666667;302.9163801;3703.333333;1779.089186;1;1;0;0;0;0;0;0.933874239;1;872.3611111;221.5383139;0;0;0;0;10.20050341;0;0;0;0
201940;AGENT - 004;1540;3.666666667;1.527525232;16;7;1718.436614;0;0;0;0;0;151.0666667;171.6364278;4319.956667;2267.250788;0.918819811;1;0.072021514;0;0;0;0;0.97398811;1;996.6825;113.8809067;0;0;0;0;8.430632383;0;0;0;0
201940;AGENT - 006;2376;1.333333333;0.577350269;6.666666667;0.577350269;209.8666243;0;0;0;0;0;998.72;389.8127751;2670.72;298.136344;1;1;0;0;0;0;0;0.632168606;0.768984036;1360.333333;387.7142419;0;0;0;0;14.51623534;0;0;0;0
201940;AGENT - 010;2860;1.666666667;1.527525232;2.666666667;2.309401077;616.1309385;0;0;0;0;0;16.13333333;27.94375303;727.4666667;630.1428833;0.666666667;1;0.577350269;0;0;0;0;0.652058433;1;297;273.6768167;0;0;0;0;154.0327346;0;0;0;0
201940;AGENT - 012;2358.38;1.666666667;1.527525232;4.666666667;4.509249753;995.7481275;0;0;0;0;0;4006.526;3752.682606;6007.073333;6212.778697;0.666666667;1;0.577350269;0;0;0;0;0.114882507;0.184172559;393.5555556;348.6291142;0;0;0;0;123.7696194;0;0;0;0
201940;AGENT - 015;5560.5;3;1;12.66666667;1.154700538;384.8952238;0;0;0;0;0;19.43333333;33.65952069;3205.766667;492.4958511;0.988130564;1;0.020558467;0;0;0;0;0.994838835;1;1115.583333;339.9820155;0;0;0;0;9.901708931;0;0;0;0
201940;AGENT - 018;1056;2.666666667;1.527525232;12.33333333;9.073771726;1499.03354;0;0;0;0;0;706.4933333;1173.367424;6480.466667;5109.725601;0.966410873;1;0.058178075;0;0;0;0;0.889598544;1;1877.525833;892.2656375;0;0;0;0;99.61998122;0;0;0;0
201940;AGENT - 027;1382.04;2;0;14;0;0;0;0;0;0;0;0;0;2544.08;0;1;1;0;0;0;0;0;1;1;1272.04;0;0;0;0;0;0;0;0;0;0
201940;AGENT - 028;1276;2;1.732050808;10.33333333;5.773502692;1695.677741;0;0;0;0;0;2022.533333;889.1194146;5234.533333;2584.797155;1;1;0;0;0;0;0;0.607476876;0.629014989;1919.5;542.9979282;0;0;0;0;8.592330477;0;0;0;0
201940;AGENT - 029;3685;2;1;5.333333333;2.309401077;664.3854303;0;0;0;0;0;118.8;102.883818;1790.8;759.8985985;1;1;0;0;0;0;0;0.94526737;1;899.5555556;284.9010224;0;0;0;0;197.1835017;0;0;0;0
201941;AGENT - 001;1771;2;1;9.666666667;3.055050463;754.9505503;0;0;0;0;0;6098.62;19.05255888;8533.286667;772.9277672;1;1;0;0;0;0;0;0.281607427;0.347246662;1331.611111;381.449368;0;0;0;0;1.465581453;0;0;0;0
